,model,extension,location,working_hours,price,const_year
1510,336,E,LT,7000,75500,2016
1511,336,NG,BE,3171,247000,2019
1512,336,E,NL,12225,78900,2013
1513,336,E,NL,9667,109800,2013
1514,336,E,BE,12025,82000,2011
1515,336,E,DE,9723,99750,2013
1516,336,E,DE,7358,125900,2014
1517,336,NG,BE,305,299000,2020
1518,336,D,NL,13227,96800,2011
1519,336,E,NL,4602,159000,2015
1520,336,D,NL,20978,57000,2011
1521,336,E,CH,9766,103045,2013
1522,336,E,CH,9664,101172,2013
1523,336,NG,CH,3045,293868,2018
1524,336,F,DE,8915,125000,2015
1525,336,E,RO,10037,85000,2014
1526,336,E,HU,9420,88900,2013
1527,336,F,FR,4943,195000,2016
1528,336,E,FR,10991,105000,2010
1529,336,E,AT,11514,93500,2013
1530,336,E,AT,11416,99000,2013
1531,336,E,NL,10100,30000,2014
1532,336,F,RO,11700,92000,2016
1533,336,D,TR,9750,106000,2013
1534,336,E,IS,9720,111579,2014
1535,336,F,PL,7864,127514,2016
1536,336,D,PL,20722,43948,2011
1537,336,F,PL,12603,85514,2016
1538,336,F,NL,11850,25000,2016
1539,336,D,NL,17045,67500,2012
1540,336,E,NO,8200,74572,2012
1541,336,D,TR,18000,57500,2012
1542,336,E,NL,11482,80800,2014
1543,336,F,DE,4780,187500,2018
1544,336,F,DE,8548,135900,2016
1545,336,E,DE,10771,109900,2014
1546,336,F,DE,7933,135900,2016
1547,336,F,UA,7250,136500,2016
1548,336,E,FR,5568,149000,2015
1549,336,D,RU,10500,98391,2013
1550,336,D2,BE,8293,99000,2015
1551,336,D,TR,12485,77000,2012
1552,336,D,TR,9535,99000,2012
1553,336,D2,NL,1061,184800,2017
1554,336,D2,NL,1148,184800,2017
1555,336,F,DE,3209,249900,2018
1556,336,D,DE,8280,105500,2012
1557,336,F,DE,3300,245000,2018
1558,336,F,NL,7850,148500,2016
1559,336,D2,PL,7123,94450,2015
1560,336,E,NO,8500,77900,2013
1561,336,F,NL,3904,195000,2018
1562,336,E,NL,12672,84800,2014
1563,336,F,LT,8803,132300,2015
1564,336,D,DE,13192,92900,2011
1565,336,D,SE,16648,56789,2011
1566,336,D,DE,10517,79900,2010
1567,336,E,NL,10050,77500,2013
1568,336,F,IT,4872,200000,2017
1569,336,F,IT,4624,205000,2017
1570,336,F,SE,7500,174130,2015
1571,336,D,IT,11500,70000,2011
1572,336,F,DE,7932,135000,2016
1573,336,F,BE,2300,195000,2017
1574,336,F,BE,2689,234000,2018
1575,336,E,DK,9580,128022,2014
1576,336,D,IT,13500,70000,2010
1577,336,E,NL,9072,81800,2013
1578,336,D,CZ,14300,75000,2011
1579,336,E,NL,10791,89800,2013
1580,336,F,DE,5473,169000,2017
1581,336,D,NL,9862,58500,2011
1582,336,D,NL,8922,62500,2010
1583,336,D,BE,6316,129000,2017
1584,336,D,BE,5697,129000,2018
1585,336,D,NL,9215,64500,2012
1586,336,D,NL,9302,59500,2012
1587,336,D,NL,9464,62500,2011
1588,336,E,NL,11873,79800,2014
1589,336,F,DE,7153,143500,2016
1590,336,D,EE,13177,79500,2011
1591,336,NG,NL,1238,189900,2019
1592,336,E,DE,11500,105000,2014
1593,336,E,DE,6943,94000,2013
1594,336,F,DE,4993,329000,2017
1595,336,F,DE,11786,87563,2016
1596,336,D,ES,5180,185000,2015
1597,336,D,PL,13188,78856,2010
1598,336,E,ES,8730,170000,2015
1599,336,E,PL,6981,117506,2014
1600,336,E,PL,10687,86408,2012
1601,336,E,PL,8908,90851,2014
1602,336,E,DE,6800,129000,2014
1603,336,E,DE,10770,99900,2014
1604,336,D2,TR,16165,80000,2015
1605,336,D2,BE,4926,141500,2016
1606,336,E,DE,10500,99950,2012
1607,336,D,DE,9417,96000,2010
1608,336,D,DE,8280,105500,2011
1609,336,F,ES,5767,188000,2015
1610,336,E,UK,7096,113636,2015
1611,336,F,ES,5455,189900,2015
1612,336,E,NL,9066,99750,2014
1613,336,D,SE,11036,86547,2011
1614,336,F,PL,5375,175037,2017
1615,336,F,PL,2710,219907,2017
1616,336,E,PL,9008,89744,2014
1617,336,D,DE,12219,67900,2010
1618,336,E,DE,7350,129000,2014
1619,336,E,ES,9738,133500,2012
1620,336,D,ES,21991,58000,2010
1621,336,E,FI,14000,115000,2015
1622,336,E,FI,10680,115000,2014
1623,336,E,IT,9336,147000,2014
1624,336,F,LT,8797,132000,2015
1625,336,D,PL,8500,144200,2009
1626,336,E,EE,11869,84500,2014
1627,336,D,NL,16910,56800,2011
1628,336,D2,BE,6539,137500,2016
1629,336,D,PL,13000,65000,2012
1630,336,D2,PL,7119,108500,2015
1631,336,D,NL,10163,58500,2011
1632,336,D,NL,11300,58000,2010
1633,336,E,NO,13070,88938,2014
1634,336,D,NL,17284,93800,2011
1635,336,E,NO,10200,83430,2013
1636,336,D,TR,14663,74000,2013
1637,336,D2,NL,8678,126000,2015
1638,336,D,UA,9862,85000,2011
1639,336,E,NL,19644,72800,2013
1640,336,D2,BE,6682,135000,2015
1641,336,E,NL,8411,115000,2014
1642,336,D,NL,9319,62500,2010
1643,336,E,NL,13256,114500,2013
1644,336,D,NL,5,144800,2018
1645,336,D,UA,6,178200,2017
1646,336,D,NL,5,159800,2018
1647,336,NG,LT,1,275000,2021
1648,336,D,NL,5,269800,2018
1649,336,D2,TR,3,180000,2017
1650,336,D,NL,5,169800,2018
1651,950,H,NL,4,91200,2016
1652,950,M,AT,5,120000,2016
1653,950,M,FR,5,150000,2018
1654,950,M,FR,6,129000,2017
1655,950,GC,DE,7,147500,2014
1656,950,K,FR,9,80000,2012
1657,950,M,UK,9,80536,2016
1658,950,H,DE,11,59750,2010
1659,950,M,UK,14,60237,2015
1660,950,M,NL,300,178000,2020
1661,950,G,DE,450,141000,2014
1662,950,M,DE,608,172000,2019
1663,950,M,CZ,803,161522,2015
1664,950,GC,FR,1015,165000,2018
1665,950,GC,DE,1017,149000,2019
1666,950,GC,PL,1023,165500,2018
1667,950,GC,DE,1100,139000,2018
1668,950,GC,AT,1250,142000,2018
1669,950,GC,FR,1469,180000,2020
1670,950,GC,FR,1516,278000,2019
1671,950,GC,FR,1529,167000,2019
1672,950,M,PL,1621,172823,2018
1673,950,GC,PL,1688,117000,2018
1674,950,GC,PL,1699,128700,2018
1675,950,H,PL,1728,56660,2008
1676,950,M,DE,2060,91000,2018
1677,950,M,BE,2072,167000,2018
1678,950,GC,FR,2083,155000,2018
1679,950,GC,GB,2130,148508,2019
1680,950,M,DE,2146,124900,2018
1681,950,M,FR,2182,206000,2019
1682,950,M,FR,2306,200000,2019
1683,950,GC,NL,2462,109500,2019
1684,950,GC,DE,2464,111500,2019
1685,950,GC,UA,2850,155000,2019
1686,950,GC,BE,3000,129000,2017
1687,950,GC,NL,3050,119500,2017
1688,950,GC,NL,3060,115000,2017
1689,950,M,FR,3068,150000,2017
1690,950,GC,TR,3153,128000,2021
1691,950,M,NL,3289,147500,2019
1692,950,GC,PL,3300,131416,2019
1693,950,GC,TR,3400,115000,2017
1694,950,M,CH,3705,146436,2017
1695,950,GC,TR,3803,113000,2020
1696,950,M,LT,3849,137500,2016
1697,950,G,LT,3985,120400,2018
1698,950,M,NL,4356,145000,2018
1699,950,M,FR,4674,162000,2017
1700,950,GC,NL,4692,97750,2017
1701,950,M,DE,4850,142000,2017
1702,950,M,FR,5000,156000,2017
1703,950,M,IT,5015,115000,2016
1704,950,GC,TR,5205,116000,2020
1705,950,H,UA,5250,85000,2011
1706,950,M,FR,5321,150000,2018
1707,950,G,EE,5400,115000,2018
1708,950,M,LT,5440,117000,2015
1709,950,M,ES,5474,129000,2017
1710,950,K,LT,5600,50500,2014
1711,950,M,UK,5700,113900,2016
1712,950,M,FR,5841,150000,2017
1713,950,M,UA,5870,99000,2016
1714,950,M,DE,5876,97000,2016
1715,950,G,ES,5950,109000,2017
1716,950,M,GR,5972,127983,2016
1717,950,M,ES,6000,130000,2018
1718,950,M,ES,6024,124500,2017
1719,950,GC,IT,6100,146065,2017
1720,950,G,RU,6100,95886,2020
1721,950,G,DE,6205,49900,2005
1722,950,L,RO,6340,120000,2018
1723,950,M,PL,6440,89000,2017
1724,950,K,EE,6534,98800,2013
1725,950,K,FR,6592,77900,2013
1726,950,M,FR,6645,129000,2017
1727,950,M,DE,6658,114000,2016
1728,950,K,EE,6700,85000,2013
1729,950,M,PL,6709,85000,2016
1730,950,M,NL,6739,105000,2016
1731,950,M,AT,6750,125000,2016
1732,950,L,TR,6777,119000,2018
1733,950,GC,GB,6795,87571,2019
1734,950,M,ES,6859,139000,2017
1735,950,GC,BE,6888,102000,2017
1736,950,M,PL,6900,153000,2017
1737,950,M,BE,6900,134000,2017
1738,950,M,AT,7036,98000,2016
1739,950,M,PL,7040,87158,2016
1740,950,M,IT,7046,168000,2018
1741,950,G,NO,7084,48959,2005
1742,950,K,NL,7135,71500,2012
1743,950,M,PL,7242,80000,2016
1744,950,H,NL,7400,89000,2007
1745,950,M,LT,7431,112000,2015
1746,950,GC,TR,7450,135000,2017
1747,950,M,CH,7478,110076,2015
1748,950,M,BE,7485,110000,2015
1749,950,M,FR,7504,125000,2016
1750,950,M,NL,7506,82900,2016
1751,950,M,DE,7609,135000,2017
1752,950,K,DE,7644,74890,2014
1753,950,M,NL,7705,109000,2019
1754,950,K,DE,7743,99000,2013
1755,950,K,DE,7750,92300,2013
1756,950,H,ES,7820,105000,2011
1757,950,K,FR,7841,81900,2014
1758,950,H,NL,7884,58900,2009
1759,950,K,SE,7923,85262,2012
1760,950,M,FR,8000,120000,2016
1761,950,H,NL,8000,75000,2012
1762,950,M,IT,8010,105000,2017
1763,950,M,DE,8275,89000,2016
1764,950,H,DE,8400,69850,2007
1765,950,M,BE,8576,122000,2017
1766,950,K,FR,8669,98000,2012
1767,950,K,PT,8696,101750,2012
1768,950,K,ES,8800,65000,2014
1769,950,H,NL,8839,61000,2011
1770,950,M,NL,8896,97900,2016
1771,950,K,LU,8899,68400,2014
1772,950,M,ES,8939,125000,2015
1773,950,G,DE,8948,49500,2004
1774,950,M,DE,8957,93900,2018
1775,950,H,NL,8959,55900,2007
1776,950,M,NL,8980,82500,2016
1777,950,H,NL,9000,49000,2007
1778,950,K,RO,9000,68000,2014
1779,950,M,SK,9130,109000,2016
1780,950,M,PT,9161,113000,2016
1781,950,M,PL,9203,132000,2016
1782,950,K,FR,9229,80000,2012
1783,950,M,IT,9262,128000,2017
1784,950,M,PT,9288,79000,2016
1785,950,M,NO,9329,87181,2016
1786,950,M,UK,9349,87685,2016
1787,950,M,NL,9446,81000,2015
1788,950,M,PL,9450,127000,2015
1789,950,M,DE,9500,105000,2017
1790,950,M,NL,9500,79900,2015
1791,950,H,DE,9500,42950,2006
1792,950,M,LV,9502,80000,2015
1793,950,G,DE,9510,46900,2005
1794,950,K,FR,9520,88000,2014
1795,950,M,DE,9558,98950,2016
1796,950,K,ES,9584,75000,2012
1797,950,H,NL,9585,51800,2011
1798,950,M,NL,9598,77900,2015
1799,950,M,NL,9700,67500,2015
1800,950,K,GB,9714,85439,2014
1801,950,M,GB,9750,104824,2016
1802,950,M,UK,9755,78917,2016
1803,950,H,NL,9775,49500,2010
1804,950,M,UK,9778,69764,2016
1805,950,H,ES,9800,78000,2011
1806,950,H,DE,9818,75900,2008
1807,950,H,DE,10000,49800,2006
1808,950,M,PL,10000,72085,2016
1809,950,H,NL,10001,48950,2009
1810,950,H,DE,10009,55000,2010
1811,950,M,BE,10014,79000,2016
1812,950,H,NL,10042,49800,2006
1813,950,M,DE,10095,85900,2015
1814,950,K,DE,10100,69000,2014
1815,950,M,PL,10200,72829,2015
1816,950,H,NL,10242,54800,2007
1817,950,H,EE,10251,43900,2005
1818,950,H,NL,10256,48900,2005
1819,950,M,BE,10293,105000,2017
1820,950,G,DE,10347,65000,2005
1821,950,M,NO,10348,91085,2016
1822,950,M,NL,10395,66900,2015
1823,950,K,NL,10400,54900,2012
1824,950,M,BE,10400,77000,2016
1825,950,M,NL,10414,79500,2017
1826,950,K,PL,10440,60660,2014
1827,950,M,NL,10520,89500,2015
1828,950,H,ES,10559,66000,2010
1829,950,M,NL,10691,89500,2018
1830,950,H,NL,10693,50800,2007
1831,950,H,NL,10787,46800,2011
1832,950,M,DE,10800,99000,2018
1833,950,G,ES,11000,36000,2002
1834,950,K,PL,11000,60908,2015
1835,950,K,LU,11000,61500,2015
1836,950,H,NL,11068,52800,2013
1837,950,M,NL,11142,74500,2015
1838,950,G,ES,11280,32644,2002
1839,950,H,NL,11337,48300,2008
1840,950,M,NL,11390,69900,2021
1841,950,M,NL,11390,71500,2016
1842,950,K,DE,11400,61500,2012
1843,950,M,NL,11444,69850,2015
1844,950,M,ES,11526,88800,2015
1845,950,H,DE,11569,59750,2010
1846,950,M,NL,11575,69800,2015
1847,950,H,NL,11636,62800,2010
1848,950,H,DE,11636,61900,2010
1849,950,M,DE,11700,75900,2015
1850,950,K,NL,11778,69800,2012
1851,950,H,RO,11900,66000,2011
1852,950,K,UK,11910,54875,2014
1853,950,H,DE,11978,85000,2011
1854,950,G,DE,12000,42500,2005
1855,950,K,ES,12000,99000,2015
1856,950,H,RO,12000,39900,2010
1857,950,M,ES,12091,107000,2016
1858,950,H,DE,12133,50900,2010
1859,950,K,PL,12200,65822,2013
1860,950,M,BE,12406,65000,2015
1861,950,M,NL,12406,74900,2015
1862,950,H,FR,12490,59500,2008
1863,950,G,PL,12500,41736,2004
1864,950,H,DE,12500,55500,2008
1865,950,H,DE,12582,59000,2008
1866,950,G,AT,12600,41500,2003
1867,950,H,DE,12600,53900,2007
1868,950,H,IT,12600,57000,2010
1869,950,M,NO,12643,82942,2016
1870,950,H,NL,12871,59800,2010
1871,950,H,DE,12960,58950,2010
1872,950,H,DE,13100,57600,2008
1873,950,H,HU,13179,44500,2011
1874,950,H,NL,13200,49900,2010
1875,950,G,BE,13200,35750,2003
1876,950,G,PL,13226,38227,2004
1877,950,H,NL,13242,55900,2009
1878,950,G,LV,13338,45000,2003
1879,950,G,DE,13394,44850,2002
1880,950,H,NL,13400,46900,2007
1881,950,G,BE,13409,5000,2002
1882,950,K,LU,13500,57450,2012
1883,950,H,NL,13633,55900,2009
1884,950,M,NL,13653,79000,2016
1885,950,M,NL,13756,77500,2016
1886,950,H,FR,13834,54000,2009
1887,950,H,NL,13838,51800,2011
1888,950,H,NL,13900,46900,2008
1889,950,K,NL,13936,69800,2013
1890,950,H,NL,13988,37800,2009
1891,950,H,FR,14000,64000,2007
1892,950,M,DE,14000,165000,2017
1893,950,H,DE,14082,39900,2007
1894,950,H,NL,14155,56800,2011
1895,950,K,NL,14270,30000,2012
1896,950,K,RO,14270,25000,2012
1897,950,G,RO,14283,21700,2002
1898,950,H,DE,14324,49500,2010
1899,950,G,NL,14638,41800,2004
1900,950,G,NL,14667,43750,2003
1901,950,K,NL,14669,59900,2013
1902,950,G,FR,14823,13824,2002
1903,950,M,BE,14900,60900,2015
1904,950,M,DE,14956,62500,2015
1905,950,G,DE,15000,56000,2003
1906,950,K,NL,15078,54800,2014
1907,950,H,NL,15245,51800,2010
1908,950,K,DE,15500,58500,2015
1909,950,G,PL,15707,50000,2003
1910,950,M,IT,15810,70000,2016
1911,950,K,GB,15915,53745,2014
1912,950,K,GB,15917,42448,2014
1913,950,H,ES,16000,64000,2011
1914,950,G,DE,16056,58000,2005
1915,950,H,DE,16071,38900,2007
1916,950,H,AT,16100,39850,2006
1917,950,H,FR,16110,46900,2006
1918,950,G,NL,16578,39500,2004
1919,950,H,FR,16821,47900,2007
1920,950,K,NL,17120,59500,2013
1921,950,G,RO,17188,36000,2004
1922,950,G,HU,17500,32722,2005
1923,950,H,IT,17900,46000,2006
1924,950,G,GB,18000,31803,2002
1925,950,H,TR,18000,50000,2010
1926,950,K,ES,18495,58000,2013
1927,950,K,ES,18586,60000,2014
1928,950,H,BE,18772,61600,2007
1929,950,H,ES,19000,47000,2007
1930,950,G,ES,19000,35000,2005
1931,950,H,NL,19062,55000,2009
1932,950,H,NL,19736,51800,2007
1933,950,G,BE,20000,35900,2003
1934,950,G,ES,20209,40000,2003
1935,950,H,NL,21406,39900,2010
1936,950,G,NL,21569,42800,2003
1937,950,H,PL,22000,38915,2006
1938,950,H,ES,22964,44500,2006
1939,966,K,NL,10000,69000,2013
1940,966,H,RU,15263,140908,2014
1941,966,H,DE,25521,59500,2009
1942,966,H,NL,14500,79500,2007
1943,966,M,NL,14234,89500,2015
1944,966,K,NL,13043,82800,2013
1945,966,M,NL,11041,102900,2016
1946,966,K,FR,15916,73900,2013
1947,966,M,NL,10484,99500,2016
1948,966,H,DE,5119,130000,2011
1949,966,M,BE,17000,75500,2016
1950,966,K,NL,14029,76500,2013
1951,966,K,ES,8230,139000,2014
1952,966,M,NL,14051,89900,2016
1953,966,M,ES,6931,139000,2014
1954,966,M,NL,10017,102800,2015
1955,966,M,ES,9050,143500,2014
1956,966,M,AT,8500,133000,2016
1957,966,M,NL,4988,199500,2019
1958,966,M,ES,7400,139000,2015
1959,966,K,PL,13611,90499,2014
1960,966,M,DE,25000,95500,2017
1961,966,K,NL,13313,79800,2014
1962,966,M,ES,9925,150000,2016
1963,966,H,UK,17500,89870,2010
1964,966,K,NL,13759,73900,2012
1965,966,M,AT,8514,163000,2017
1966,966,K,NL,9702,84900,2013
1967,966,M,FR,4909,230000,2019
1968,966,M,RO,14799,98900,2016
1969,966,K,SK,8300,98000,2014
1970,966,K,DE,14623,76500,2013
1971,966,K,NL,14848,85000,2012
1972,966,K,FR,8230,109000,2014
1973,966,M,AT,9590,159000,2017
1974,966,M,NL,16034,99500,2014
1975,966,K,DE,13300,73000,2013
1976,966,K,CZ,12700,83000,2012
1977,966,K,NL,18472,74500,2014
1978,966,L,ES,12490,214534,2017
1979,966,M,GB,6742,188339,2015
1980,966,H,TR,18000,65000,2008
1981,966,M,ES,8359,129000,2018
1982,966,M,ES,3069,145000,2015
1983,966,K,NL,11971,79900,2013
1984,966,L,ES,11630,224719,2017
1985,966,H,BE,5451,93000,2010
1986,966,M,GB,9894,119411,2018
1987,966,K,NL,13791,72800,2013
1988,966,G,DE,15238,79000,2004
1989,966,M,FR,13954,135268,2012
1990,966,L,ES,12820,210961,2017
1991,966,M,NL,7374,129500,2016
1992,966,K,PT,12200,78500,2013
1993,966,K,NL,14050,71500,2013
1994,966,M,RO,8498,116900,2014
1995,966,K,LV,18000,79000,2011
1996,966,M,DE,10076,105000,2017
1997,966,K,HU,14390,76600,2012
1998,966,M,NL,13298,92500,2015
1999,966,M,PL,3087,211000,2019
2000,966,G,GB,21071,59044,2002
2001,966,M,NL,8230,129000,2017
2002,966,H,TR,28000,70000,2006
2003,966,M,RO,9746,84500,2015
2004,966,H,UA,1570,145000,2018
2005,966,M,DE,8077,136900,2018
2006,966,K,NL,9607,79500,2013
2007,966,K,ES,12500,96500,2012
2008,966,M,DE,6800,135000,2017
2009,966,H,TR,20000,98000,2014
2010,966,K,DE,14700,89000,2013
2011,966,M,NL,8359,124500,2016
2012,966,M,UK,9645,117154,2016
2013,966,M,NL,13569,98000,2015
2014,966,K,NL,23108,72500,2011
2015,966,K,NL,9100,79500,2014
2016,966,M,DE,14457,92000,2015
2017,966,K,DK,16400,53000,2012
2018,966,M,NL,13748,86500,2014
2019,966,K,DE,10182,73700,2014
2020,966,K,FR,6549,95000,2013
2021,966,K,DE,6880,102350,2013
2022,966,M,NL,8514,129800,2017
2023,966,M,AT,9284,138500,2017
2024,966,K,FR,11300,75000,2010
2025,966,M,NL,14775,84900,2015
2026,966,G,FR,12410,13522,2005
2027,966,M,DE,8962,89000,2015
2028,966,M,NL,8084,112500,2015
2029,966,K,HR,11509,72500,2013
2030,966,M,FR,7794,160000,2016
2031,966,K,DE,15950,71500,2013
2032,966,K,ES,9113,98500,2014
2033,966,M,ES,8969,153500,2016
2034,966,K,ES,8140,109000,2013
2035,966,M,ES,6257,175500,2017
2036,966,K,DE,6062,88500,2012
2037,966,M,FR,2530,230000,2018
2038,966,G,BE,5053,77500,2002
2039,966,M,NL,10015,86500,2015
2040,966,M,NL,8856,117500,2016
2041,966,M,DE,12009,79000,2015
2042,966,M,DE,10941,95000,2016
2043,966,M,DE,8500,105000,2015
2044,966,H,FR,18000,70250,2008
2045,966,H,DE,11380,79900,2010
2046,966,H,NL,16351,74500,2009
2047,966,K,FR,5440,150000,2013
2048,966,M,NL,18466,67500,2015
2049,966,M,DE,12135,73900,2015
2050,966,K,DE,11691,72500,2014
2051,966,K,NL,14615,59800,2012
2052,966,K,ES,8891,92000,2012
2053,966,M,IT,6568,153000,2017
2054,966,M,DE,13153,87500,2016
2055,966,K,DE,9812,84500,2014
2056,966,M,DE,10292,75000,2016
2057,966,M,CH,5426,164193,2016
2058,966,K,AT,14248,65000,2012
2059,966,M,NL,19000,54500,2014
2060,966,K,NL,12546,69900,2014
2061,966,M,BE,9510,103000,2017
2062,966,K,FR,10137,82000,2012
2063,966,K,FR,11289,59000,2010
2064,966,G,TR,24600,64900,2003
2065,966,K,DE,12781,66500,2014
2066,966,M,DE,6395,160000,2018
2067,966,M,PL,3615,178237,2015
2068,966,M,NL,8528,86500,2015
2069,966,G,RO,12410,23500,2005
2070,966,K,ES,11500,78000,2013
2071,966,M,NL,18000,67500,2015
2072,966,M,FR,9850,95000,2015
2073,966,K,FR,5439,99000,2013
2074,966,M,BE,10573,67000,2016
2075,966,H,NL,9533,65000,2008
2076,966,K,FR,12062,80000,2013
2077,966,M,IT,15300,70000,2014
2078,966,M,DE,8800,125000,2016
2079,966,H,TR,20000,68000,2008
2080,966,M,DE,10976,81900,2015
2081,966,H,GR,15663,80000,2010
2082,966,M,ES,15960,75000,2015
2083,966,M,EE,14792,84000,2016
2084,966,H,BE,398,209000,2015
2085,966,M,PT,10600,95000,2015
2086,966,H,RO,6000,75000,2015
2087,966,K,BE,13269,63500,2012
2088,966,M,BE,10500,79500,2014
2089,966,H,NL,9266,65000,2008
2090,966,M,ES,9344,120000,2014
2091,966,M,UK,16020,76144,2014
2092,966,L,RU,7757,172942,2020
2093,966,M,PL,7500,96900,2015
2094,966,M,BE,5346,223000,2019
2095,966,K,DE,13370,69000,2013
2096,966,K,DE,13601,79000,2014
2097,966,M,DE,7370,95000,2016
2098,966,M,DE,8899,119000,2017
2099,966,M,FR,8328,150000,2016
2100,966,K,GR,14000,92000,2012
2101,966,L,RU,12430,140932,2017
2102,966,M,FR,6961,190000,2015
2103,966,K,DE,5439,109500,2013
2104,966,K,DE,11177,69000,2011
2105,966,M,DE,6700,125000,2017
2106,966,K,CH,9185,91842,2014
2107,966,M,CH,19589,54734,2014
2108,966,K,FR,9246,79000,2013
2109,966,G,FR,8520,13522,2005
2110,966,K,ES,6555,108000,2013
2111,966,M,RO,4600,119000,2016
2112,966,M,SK,9300,104000,2016
2113,966,M,DE,9990,89999,2015
2114,966,M,DE,6773,129900,2017
2115,966,M,DE,7967,117900,2018
2116,966,M,DE,7982,127900,2018
2117,966,K,FI,17900,68000,2011
2118,966,M,IT,10800,183000,2017
2119,966,M,IT,10678,135000,2016
2120,966,M,BE,5751,178000,2017
2121,966,M,DE,10880,99000,2016
2122,966,M,DE,7924,90000,2016
2123,966,K,DE,13710,66000,2014
2124,966,M,UA,10500,91500,2016
2125,966,M,ES,9100,113000,2014
2126,966,M,DE,6051,139000,2017
2127,966,H,DE,9793,89950,2008
2128,966,K,DE,5349,135000,2012
2129,966,M,DE,12334,85000,2015
2130,966,G,DE,12500,59850,2003
2131,966,K,SK,7500,114000,2014
2132,966,H,DE,7925,69850,2006
2133,966,M,GR,6322,140000,2015
2134,966,M,ES,6174,135000,2015
2135,966,M,ES,10657,94000,2015
2136,966,M,FR,8571,115000,2014
2137,966,M,NL,7155,92800,2015
2138,966,M,NL,6460,145000,2018
2139,966,M,NL,8542,119000,2017
2140,966,M,NL,11284,79900,2014
2141,966,M,DE,4610,149000,2017
2142,966,K,DE,16868,59000,2014
2143,966,G,DE,9967,55900,2013
2144,966,K,FR,9101,85000,2011
2145,966,M,PL,10674,87437,2015
2146,966,K,ES,11113,79900,2013
2147,966,M,ES,13380,120000,2016
2148,966,M,PL,8884,108245,2016
2149,966,K,IE,13421,80000,2012
2150,966,M,PL,710,157165,2017
2151,966,M,ES,14791,97500,2016
2152,966,K,FR,10134,85000,2012
2153,966,K,PL,13325,78000,2013
2154,966,M,ES,7877,151500,2015
2155,966,M,PT,8323,148000,2014
2156,966,M,GR,9882,147000,2018
2157,966,H,ES,7025,75000,2007
2158,966,K,IT,14000,65000,2012
2159,966,M,BE,4409,215000,2019
2160,966,M,NL,7400,139000,2016
2161,966,K,NL,12600,65000,2012
2162,966,K,NL,12845,58500,2011
2163,966,K,DE,12200,66500,2014
2164,966,M,NL,5200,155000,2015
2165,966,M,PL,6137,140000,2017
2166,966,M,FR,7662,180000,2016
2167,966,M,PL,7410,182000,2017
2168,966,K,FR,5440,150000,2014
2169,966,K,FR,7834,165000,2014
2170,966,M,FR,9675,155000,2016
2171,966,K,FR,12283,110000,2011
2172,966,K,PL,13567,64000,2012
2173,966,K,PL,11500,65000,2012
2174,966,M,BE,1370,245000,2019
2175,966,M,LU,11074,85000,2015
2176,966,K,DE,12133,72500,2012
2177,966,M,DE,3500,168000,2017
2178,966,M,BE,10558,69500,2016
2179,966,K,DE,11654,69000,2012
2180,966,M,BE,1782,209000,2019
2181,966,K,NL,14179,56800,2013
2182,966,M,DE,9943,94000,2015
2183,966,M,DE,8967,121800,2016
2184,966,M,DE,10995,77000,2015
2185,966,M,DE,8449,126000,2017
2186,966,M,NL,9629,81800,2015
2187,966,K,FR,10700,89000,2013
2188,966,M,DE,10235,115000,2014
2189,966,M,DE,6350,118000,2016
2190,966,M,DE,8150,84500,2015
2191,966,K,NL,6612,74500,2013
2192,966,M,BE,8951,99000,2014
2193,966,K,CH,10867,61900,2012
2194,966,M,IT,10539,183000,2017
2195,966,M,IT,8070,140000,2017
2196,966,K,FI,19902,75000,2012
2197,966,M,PT,12900,84500,2014
2198,966,M,IT,13164,89000,2014
2199,966,K,ES,8000,89000,2013
2200,966,M,ES,10000,95000,2014
2201,966,M,PL,1300,220584,2018
2202,966,K,PL,14390,74600,2012
2203,966,K,FR,15500,50000,2008
2204,966,K,PT,11400,163000,2013
2205,966,K,FR,9283,78000,2012
2206,966,K,NL,10158,64800,2014
2207,966,K,BE,9924,92000,2011
2208,966,M,NL,12055,82500,2015
2209,966,H,TR,20000,1000,2011
2210,966,H,TR,21000,100000,2014
2211,966,M,FR,9750,113000,2015
2212,966,K,BE,17700,57000,2013
2213,966,H,TR,11300,60000,2011
2214,966,G,DE,11014,56950,2005
2215,966,M,BE,7949,119000,2014
2216,966,K,NL,14847,59800,2013
2217,966,M,FR,1812,250000,2019
2218,966,K,DE,11,69000,2011
2219,966,M,DE,6,139000,2017
2220,966,M,DE,5,259500,2020
2221,966,L,UA,50,255000,2017
2222,966,K,UK,9,70278,2014
2223,966,M,DE,5,259500,2016
2224,966,M,NL,6,145000,2018
2225,966,M,DE,4,149000,2017
2226,966,K,PT,11,163000,2013
2227,966,M,ES,7,151500,2015
2228,966,K,FR,12,110000,2011
2229,966,M,UK,9,98940,2016
2230,966,K,FR,5,150000,2014
2231,966,K,UK,10,69840,2014
2232,966,K,FR,10,85000,2012
2233,966,M,PL,7,182000,2017
2234,966,M,FR,7,180000,2016
2235,966,M,PT,8,148000,2014
2236,966,M,BE,4,215000,2019
2237,966,M,FR,1,250000,2019
2238,966,M,PT,7,148500,2016
2239,966,M,BE,1,245000,2019
2240,966,M,FR,9,155000,2016
2241,966,K,FR,7,165000,2014
2242,966,M,DE,8,126000,2017
2243,966,M,DE,8,121800,2016
2244,966,M,DE,9,94000,2015
2245,966,M,DE,10,115000,2014
